135,10.1,,,,,9.29,,,8.51,8.53,,,,8.7,8.55,8.72,9.03,9.27,9.35,9.68,9.5,9.31,9.32,8.41,9.07,,,,9.81,9.43,10.8,9.99,9.41
136,,14.7,15,,,,,,15,13.9,13.3,12.7,11.6,10.5,8.16,14.8,14.6,13.5,12.9,13.9,8.5,5.49,5.04,6.21,,6.09,5.48,5.87,6.47,7.66,10.5,9.79,8.7
137,9.77,,,,,,,,,9.07,9.33,9.62,9.32,7.4,,9.14,8.52,8.35,8.32,6.97,7.76,7.54,7.14,,5.55,5.6,,,7.08,6.73,6.31,6.75,6.6
138,11.8,10.3,,10.9,,12.1,12.5,12.4,,,,,,,9.72,,,,,,,,,,,,5.1,6.07,,,,,
139,15.5,,,,,,,11,10.6,10.2,10.5,10.5,9.15,,,7.01,,7.12,,,6.95,7.72,7.7,7.61,7.49,5.89,,,8.03,,,8.88,
140,10.5,10.2,11.4,,12.6,13.6,12.7,10.2,11.6,,,,,,5.89,,,,,,,,,2.64,,,4.44,3.73,,5.52,,,
141,8.77,8.48,9.72,,10.4,10,9.08,9.79,9.77,9.5,8.78,8.63,8.45,8.18,,,7.15,7.12,6.39,6.47,6.73,6.65,6.13,6.38,6.55,5.91,6.07,6.28,,7.42,8.77,,
142,11.7,,,11.9,12.4,12.5,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,
143,10.1,,,10.3,10.4,,10.4,10.2,,18.3,7.75,8.06,8.23,8.37,7.99,9.9,9.82,8.99,8.07,7.94,7.66,,8.83,9.46,10.2,11.4,11.6,11.6,6.39,6.42,5.19,6.28,6.45
144,8.8,9.07,9.17,,,7.94,,,7.79,7.98,7.79,7.71,7.79,7.69,7.85,7.72,7.53,7.35,7.31,6.93,,6.59,,6.34,7.25,7.05,6.11,6.39,6.24,5.9,6.21,6.71,6.76
145,9.77,10.2,9.41,9.17,9.29,9.37,9.42,9.93,,,9.88,9.76,9.84,,,8.72,,8.28,,,,,,,8.13,8.1,,,6.76,6.27,,8.14,
146,11,,,11.8,12.1,12.8,13.5,13.6,,14.5,,,,,15.3,,,,,,8.85,8.82,8.09,7.84,,,7.58,8.07,,,,,
147,9.4,,,,,12,,,9.4,10.2,12.9,10.1,10.3,9.7,9.86,11.5,8.29,8.34,12.2,12.6,10.7,9.65,12.2,11.2,10.9,9,7.59,7.59,9.69,,8.18,8.77,9.2
148,10,,,,,10.8,,,10.5,10.2,11,11.9,10.4,10.6,8.41,6.5,7.56,7.7,7.38,7.19,6.53,7.19,6.75,6.19,6.03,5.51,3.64,6.03,10.2,9.9,7.35,8.52,8.63
